Scaled Voltage,Raw Voltage,Scaled Current,Raw Current,Balancing,Voltage Offset,Adjusted Voltage,10ms Avg. Voltage,10ms Avg. Current,Vset Changed
3.79998207,8500227,3.28427362,12796684,false,0.321095347,4.12272263,3.79997206,3.2843163,false
3.80009794,8500486,3.28472376,12797288,false,0.321095347,4.12272263,3.80000734,3.28423452,false
3.79998922,8500243,3.28423309,12796630,false,0.321095347,4.12272263,3.7999897,3.28423572,false
3.79993343,8500118,3.28442287,12796884,false,0.321095347,4.12272263,3.79998589,3.28408575,false
3.80000305,8500274,3.28408909,12796436,false,0.321095347,4.12272263,3.79998899,3.28427315,false
3.79996538,8500190,3.28231287,12794052,false,0.321095347,4.12272263,3.79998589,3.28400421,false
3.79989815,8500040,3.28557205,12798427,false,0.321095347,4.12272263,3.7999692,3.28444862,false
3.79999876,8500265,3.2848506,12797459,false,0.321095347,4.12272263,3.79997563,3.2843051,false
3.79980636,8499834,3.28693628,12800258,true,0.321269572,4.12289715,3.799968,3.28452158,false
3.80002451,8500322,3.28260946,12794451,false,0.321269572,4.12289715,3.79996991,3.28440237,false
3.79984641,8499924,3.28437853,12796825,true,0.321407765,4.12303543,3.79995608,3.28441286,false
3.8000679,8500419,3.28339148,12795500,false,0.321407765,4.12303543,3.79995346,3.28427958,false
3.80023837,8500801,3.28693342,12800254,true,0.321193188,4.12282038,3.79997826,3.28454971,false
3.80002832,8500331,3.28137398,12792792,false,0.321193188,4.12282038,3.79998779,3.28424501,false
3.80000114,8500270,3.28585339,12798804,false,0.321193188,4.12282038,3.79998732,3.28442121,false
3.79862118,8497183,3.29907703,12816553,true,0.322434098,4.12406254,3.79985309,3.28609776,false
3.79970741,8499613,3.30057907,12818569,true,0.322697371,4.12432575,3.79983401,3.28759837,false
3.80088186,8502240,3.29095888,12805657,true,0.321903646,4.12353134,3.79992223,3.2882092,false
3.80052614,8501445,3.28939795,12803562,true,0.321430087,4.12305784,3.79999423,3.28845525,false
3.79983521,8499899,3.28928661,12803412,true,0.321578354,4.12320614,3.79997516,3.28912306,false
3.79992485,8500099,3.28986931,12804195,false,0.321578354,4.12320614,3.79998326,3.28967214,false
3.79997087,8500202,3.28934073,12803485,false,0.321578354,4.12320614,3.79997325,3.29026723,false
3.79997969,8500222,3.28700113,12800345,false,0.321578354,4.12320614,3.79994774,3.29027367,false
3.80054474,8501486,3.28593683,12798916,true,0.321088046,4.12271547,3.79999924,3.29073024,false
3.79994822,8500152,3.28431368,12796738,false,0.321088046,4.12271547,3.79999399,3.29057622,false
3.79992437,8500098,3.28199577,12793627,false,0.321088046,4.12271547,3.80012441,3.28886795,false
3.80011821,8500532,3.28346443,12795598,false,0.321088046,4.12271547,3.80016565,3.28715658,false
3.79971933,8499640,3.28284621,12794768,true,0.321340591,4.1229682,3.8000493,3.28634524,false
3.80031276,8500967,3.28461528,12797143,true,0.321059078,4.12268639,3.80002785,3.28586698,false
3.80001402,8500299,3.28233051,12794076,false,0.321059078,4.12268639,3.80004573,3.28517151,false
3.79988933,8500020,3.28487754,12797495,false,0.321059078,4.12268639,3.80004191,3.28467226,false
3.79969311,8499581,3.28582478,12798766,true,0.321335226,4.12296247,3.8000145,3.28432035,false
3.80024433,8500814,3.2858181,12798757,true,0.321115285,4.12274265,3.80004072,3.2842021,false
3.80014133,8500584,3.28365517,12795854,true,0.320988029,4.12261534,3.80000043,3.28397417,false
3.79993391,8500120,3.28652382,12799704,false,0.320988029,4.12261534,3.79999876,3.28419542,false
3.79983354,8499895,3.28426242,12796669,true,0.321137816,4.12276506,3.79999018,3.28442192,false
3.79999638,8500259,3.2864089,12799550,false,0.321137816,4.12276506,3.79997778,3.28471637,false
3.79998517,8500234,3.28336668,12795467,false,0.321137816,4.12276506,3.80000424,3.28476834,false
3.80000401,8500277,3.2839644,12796269,false,0.321137816,4.12276506,3.79997325,3.28470302,false
3.80002666,8500327,3.28549147,12798319,false,0.321137816,4.12276506,3.79997492,3.2850194,false
3.80009103,8500471,3.28201771,12793656,false,0.321137816,4.12276506,3.79999495,3.2847333,false
3.79972315,8499648,3.28562737,12798501,true,0.321386933,4.12301493,3.79999781,3.28471375,false
3.80050755,8501403,3.28428745,12796703,true,0.320930094,4.12255764,3.80002451,3.28456044,false
3.79991102,8500069,3.28321695,12795266,false,0.320930094,4.12255764,3.80000114,3.28451681,false
3.79978776,8499793,3.28606558,12799089,true,0.321121067,4.12274837,3.7999866,3.2844708,false
3.80000067,8500269,3.28460264,12797126,false,0.321121067,4.12274837,3.80000353,3.28450513,false
3.79996371,8500186,3.28582048,12798760,false,0.321121067,4.12274837,3.79999995,3.284446,false
3.79980898,8499840,3.28335166,12795447,true,0.321292937,4.12292051,3.79998255,3.28444433,false
3.80026674,8500864,3.28254342,12794362,true,0.321052819,4.12268019,3.80000877,3.28430247,false
3.80001402,8500299,3.28542995,12798236,false,0.321052819,4.12268019,3.80000734,3.28429651,false
3.80018711,8500686,3.28601003,12799015,true,0.320884377,4.12251186,3.80001712,3.28469539,false
3.7999692,8500198,3.28428984,12796706,false,0.320884377,4.12251186,3.80004168,3.28456187,false
3.79948092,8499106,3.2840848,12796431,true,0.321351498,4.12297869,3.79993892,3.28454161,false
3.80022144,8500763,3.28649235,12799662,true,0.321152151,4.12277937,3.79996991,3.28486896,false
3.80003524,8500346,3.28394175,12796239,false,0.321152151,4.12277937,3.79999471,3.28465652,false
3.79982948,8499886,3.28337789,12795482,true,0.321305573,4.12293291,3.79997754,3.28453398,false
3.80019522,8500704,3.2843585,12796798,true,0.321129829,4.12275743,3.80000067,3.28438807,false
3.79995823,8500174,3.28319025,12795230,false,0.321129829,4.12275743,3.80001569,3.28437185,false
3.79974413,8499695,3.2834971,12795642,true,0.321360081,4.12298727,3.79996347,3.28446722,false
3.80022407,8500769,3.28431654,12796742,true,0.321158379,4.12278557,3.79998446,3.28435588,false
3.79996586,8500191,3.28442621,12796889,false,0.321158379,4.12278557,3.79996228,3.28419757,false
3.79979849,8499817,3.28227162,12793997,true,0.321339697,4.12296724,3.79994512,3.28399587,false
3.80011749,8500530,3.28571129,12798614,false,0.321339697,4.12296724,3.80000877,3.28415823,false
3.80010033,8500492,3.28586102,12798815,false,0.321339697,4.12296724,3.79999685,3.28409529,false
3.80000687,8500283,3.28371716,12795937,false,0.321339697,4.12296724,3.79999399,3.28407288,false
3.80014682,8500596,3.28199983,12793632,true,0.321207523,4.12283468,3.80002546,3.28393483,false
3.8000524,8500385,3.28314734,12795172,false,0.321207523,4.12283468,3.8000114,3.28381395,false
3.79982615,8499878,3.28273344,12794617,true,0.321363956,4.12299156,3.79999804,3.28376818,false
3.80038452,8501128,3.28566909,12798557,true,0.321017832,4.12264538,3.80006218,3.28398561,false
3.79970503,8499608,3.28261423,12794457,true,0.321283251,4.1229105,3.8000102,3.28381491,false
3.80017042,8500649,3.28223228,12793944,true,0.321129829,4.12275743,3.80003095,3.28359556,false
3.79995918,8500176,3.28546405,12798282,false,0.321129829,4.12275743,3.80004692,3.28391504,false
3.80008698,8500462,3.2855649,12798417,false,0.321129829,4.12275743,3.80004382,3.2839005,false
3.79994678,8500149,3.28416634,12796540,false,0.321129829,4.12275743,3.80002856,3.28373075,false
3.79996204,8500182,3.28432798,12796757,false,0.321129829,4.12275743,3.80002403,3.28379202,false
3.79979038,8499798,3.28329039,12795364,true,0.321318448,4.12294579,3.79998827,3.283921,false
3.8002429,8500811,3.28188658,12793480,true,0.321099788,4.12272739,3.80000734,3.28379488,false
3.79997015,8500201,3.28053188,12791662,false,0.321099788,4.12272739,3.80002165,3.28357458,false
3.79948902,8499125,3.28525591,12798003,true,0.321559638,4.12318754,3.799932,3.28353357,false
3.80034637,8501042,3.28393102,12796224,true,0.321247846,4.12287521,3.79999614,3.28366518,false
3.8002038,8500723,3.2844317,12796896,true,0.321064383,4.12269163,3.79999971,3.28388524,false
3.79971361,8499627,3.28428555,12796700,true,0.321322083,4.1229496,3.79997516,3.28376722,false
3.80037737,8501112,3.28808069,12801794,true,0.320982397,4.12260962,3.80000424,3.28401875,false
3.79966021,8499507,3.28656721,12799763,true,0.321288168,4.12291574,3.79997563,3.28425908,false
3.80004668,8500372,3.28505635,12797735,false,0.321288168,4.12291574,3.79998398,3.2843318,false
3.79995656,8500170,3.28162313,12793127,false,0.321288168,4.12291574,3.80000067,3.28416514,false
3.80032921,8501004,3.28443766,12796904,true,0.320991844,4.12261915,3.80000925,3.28442001,false
3.79984379,8499918,3.28400087,12796318,true,0.321132392,4.12275982,3.79999661,3.28476715,false
3.79987431,8499986,3.28408194,12796427,false,0.321132392,4.12275982,3.800035,3.28464961,false
3.80004835,8500376,3.28561306,12798482,false,0.321132392,4.12275982,3.80000544,3.28481793,false
3.79996371,8500186,3.28320265,12795247,false,0.321132392,4.12275982,3.79998136,3.28469515,false
3.80002308,8500319,3.28176141,12793312,false,0.321132392,4.12275982,3.80001211,3.28444242,false
3.80012679,8500551,3.28135061,12792761,false,0.321132392,4.12275982,3.79998708,3.28376961,false
3.80016518,8500637,3.28398895,12796302,true,0.320983678,4.12261105,3.80003786,3.28351164,false
3.79941368,8498956,3.28370571,12795922,true,0.321511328,4.12313938,3.79997444,3.28337669,false
3.80062604,8501668,3.28612137,12799164,true,0.320947856,4.12257528,3.8000412,3.28382635,false
3.79969049,8499575,3.28667688,12799910,true,0.321226388,4.12285376,3.79997754,3.28405046,false
3.80006647,8500416,3.28506517,12797747,false,0.321226388,4.12285376,3.79999971,3.2841568,false
3.80000734,8500284,3.28611255,12799152,false,0.321226388,4.12285376,3.80001307,3.28435969,false
3.80014849,8500600,3.2832737,12795342,true,0.321092695,4.12272024,3.80002284,3.2841258,false
3.79971504,8499630,3.28399539,12796311,true,0.321349114,4.1229763,3.79999804,3.2842052,false
3.8003931,8501147,3.28425288,12796656,true,0.320995271,4.12262249,3.800035,3.28445435,false
3.79984617,8499923,3.2858963,12798862,true,0.321133673,4.12276125,3.80000734,3.28490901,false
3.79983187,8499891,3.28443956,12796907,true,0.32128495,4.12291241,3.79997373,3.28495407,false
3.7998004,8499821,3.28116941,12792518,true,0.321464539,4.12309265,3.80001259,3.28470039,false
3.80036497,8501084,3.28497696,12797628,true,0.321136028,4.12276363,3.79998636,3.28458595,false
3.79999495,8500256,3.28302908,12795014,false,0.321136028,4.12276363,3.80001688,3.28422117,false
3.79981422,8499852,3.28340769,12795522,true,0.321303189,4.12293053,3.79999161,3.28405523,false
3.80033851,8501025,3.28595209,12798937,true,0.32099849,4.12262583,3.80002475,3.28403926,false
3.80006385,8500410,3.28534555,12798123,false,0.32099849,4.12262583,3.8000164,3.28424644,false
3.79993081,8500113,3.28319359,12795235,false,0.32099849,4.12262583,3.80003786,3.28416634,false
3.79972076,8499643,3.28501272,12797676,true,0.321249753,4.12287712,3.79997063,3.28424215,false
3.7986691,8497290,3.29647064,12813055,true,0.322447509,4.12407589,3.79985285,3.28529978,false
3.79988909,8500019,3.29815149,12815311,false,0.322447509,4.12407589,3.79985857,3.28667116,false
3.80084062,8502148,3.29947186,12817083,true,0.321690917,4.12331867,3.79996252,3.28850102,false
3.7999692,8500198,3.28753996,12801068,false,0.321690917,4.12331867,3.79992294,3.28875732,false
3.7989974,8498025,3.30122519,12819436,true,0.322593212,4.12422132,3.79982328,3.29057693,false
3.80065966,8501743,3.29002619,12804405,true,0.32199949,4.12362719,3.79990768,3.29123878,false
3.8005724,8501548,3.28953981,12803752,true,0.321484298,4.1231122,3.79993129,3.29159784,false
3.79979491,8499809,3.28913569,12803210,true,0.321668833,4.12329674,3.79990435,3.29197645,false
3.80014086,8500582,3.28859377,12802483,true,0.321542025,4.1231699,3.79992533,3.29251671,false
3.80027699,8500887,3.28750181,12801017,true,0.321292698,4.12292004,3.79998088,3.29276586,false
3.79972982,8499663,3.28875351,12802697,true,0.321535826,4.1231637,3.80008698,3.29199409,false
3.8000989,8500489,3.29115629,12805922,false,0.321535826,4.1231637,3.80010796,3.29129457,false
3.80037689,8501110,3.285604,12798470,true,0.321196586,4.12282419,3.8000617,3.28990746,false
3.80001235,8500295,3.2848711,12797486,false,0.321196586,4.12282419,3.80006599,3.2896409,false
3.80004668,8500372,3.28437328,12796818,false,0.321196586,4.12282419,3.8001709,3.28795552,false
3.80006456,8500412,3.28261662,12794460,false,0.321196586,4.12282419,3.80011129,3.28721476,false
3.80026436,8500859,3.28293562,12794888,true,0.320958614,4.12258577,3.80008054,3.28655434,false
3.79981518,8499854,3.28510332,12797798,true,0.321124911,4.12275219,3.80008268,3.28615117,false
3.79975796,8499726,3.28495383,12797597,true,0.321342707,4.1229701,3.8000443,3.28578687,false
3.80033636,8501020,3.28670979,12799954,true,0.321039945,4.12266731,3.80005026,3.28570795,false
3.80018759,8500687,3.28558254,12798441,true,0.320871085,4.12249851,3.80009604,3.28539038,false
3.79966402,8499516,3.28275561,12794647,true,0.321173429,4.12280083,3.80005264,3.28455043,false
3.80013251,8500564,3.28606176,12799084,true,0.321054131,4.12268162,3.80002832,3.2845962,false
3.80008101,8500449,3.28623486,12799316,false,0.321054131,4.12268162,3.800035,3.28473282,false
3.79980755,8499837,3.28322458,12795276,true,0.321227282,4.12285471,3.80001116,3.2846179,false
3.8002882,8500912,3.28464031,12797176,true,0.320967853,4.12259531,3.80003357,3.28482008,false
3.7997098,8499618,3.28167248,12793193,true,0.321228981,4.12285662,3.79997778,3.28469396,false
3.80002451,8500322,3.28237009,12794129,false,0.321228981,4.12285662,3.79999876,3.28442073,false
3.79994082,8500135,3.28175259,12793300,false,0.321228981,4.12285662,3.80001712,3.28410029,false
3.80012751,8500553,3.28180504,12793371,false,0.321228981,4.12285662,3.79999614,3.28361011,false
3.80010962,8500513,3.28100014,12792291,false,0.321228981,4.12285662,3.79998851,3.28315163,false
3.79998517,8500234,3.28360319,12795784,false,0.321228981,4.12285662,3.80002069,3.28323674,false
3.79992962,8500110,3.28262854,12794476,false,0.321228981,4.12285662,3.80000043,3.28289342,false
3.80016947,8500646,3.2854557,12798271,true,0.321076423,4.12270403,3.80000925,3.28281522,false
3.8001554,8500615,3.28617573,12799237,true,0.320936531,4.12256384,3.80004382,3.28311038,false
3.79984236,8499915,3.28270912,12794584,true,0.32107836,4.12270594,3.79999924,3.2829175,false
3.79997659,8500215,3.28472853,12797295,false,0.32107836,4.12270594,3.80002594,3.28322291,false
3.79997802,8500218,3.2863903,12799525,false,0.32107836,4.12270594,3.80002141,3.28362513,false
3.79987621,8499990,3.28509998,12797793,false,0.32107836,4.12270594,3.80001497,3.28395963,false
3.79988003,8499999,3.28218269,12793878,false,0.32107836,4.12270594,3.79999018,3.2839973,false
3.79983211,8499892,3.28516769,12797884,true,0.321229428,4.12285662,3.79996252,3.28441429,false
3.8000381,8500353,3.28238297,12794147,false,0.321229428,4.12285662,3.79996753,3.28429222,false
3.79996014,8500178,3.28320456,12795249,false,0.321229428,4.12285662,3.79997063,3.28434992,false
3.79997873,8500220,3.28370857,12795926,false,0.321229428,4.12285662,3.79995155,3.28417516,false
3.80018258,8500676,3.28533649,12798111,true,0.321065068,4.12269258,3.79995465,3.28409123,false
3.79992008,8500089,3.28430653,12796728,false,0.321065068,4.12269258,3.79996228,3.28425074,false
3.80001211,8500294,3.2840867,12796433,false,0.321065068,4.12269258,3.79996562,3.2841866,false
3.79994059,8500134,3.28561902,12798490,false,0.321065068,4.12269258,3.79996181,3.28410959,false
3.80038404,8501126,3.28416109,12796533,true,0.320719391,4.12234688,3.80001307,3.28401566,false
3.79893637,8497888,3.29011321,12804522,true,0.321676612,4.12330437,3.79991841,3.28480864,false
3.79989147,8500025,3.28870535,12802632,false,0.321676612,4.12330437,3.79992437,3.28516245,false
3.79985499,8499943,3.2888937,12802885,true,0.321807086,4.12343502,3.79990625,3.28581357,false
3.79991651,8500081,3.29113722,12805896,false,0.321807086,4.12343502,3.79990149,3.28660655,false
3.80016565,8500638,3.28740478,12800887,true,0.321657956,4.12328577,3.79992032,3.28697634,false
3.79995584,8500169,3.28863192,12802534,false,0.321657956,4.12328577,3.79989767,3.28730583,false
3.79982853,8499884,3.28952312,12803730,true,0.321812242,4.12344027,3.79988861,3.28782773,false
3.80020046,8500716,3.28732061,12800774,true,0.321631789,4.12325954,3.79990721,3.28815126,false
3.80018258,8500676,3.2832706,12795338,true,0.321467429,4.12309551,3.79993176,3.28791618,false
3.80033636,8501020,3.28617692,12799239,true,0.321164668,4.12279224,3.79992676,3.28811765,false
3.80023384,8500790,3.28279138,12794695,true,0.320954174,4.12258148,3.80005646,3.28738546,false
3.79961157,8499398,3.28591633,12798889,true,0.321303725,4.122931,3.80002856,3.28710675,false
3.80017829,8500666,3.284868,12797482,true,0.32114321,4.12277079,3.80006099,3.2867043,false
3.79984927,8499930,3.28463793,12797173,true,0.321278811,4.12290621,3.80005407,3.28605413,false
3.80007172,8500428,3.2869184,12800234,false,0.321278811,4.12290621,3.80004454,3.2860055,false
3.79998255,8500229,3.28442693,12796890,false,0.321278811,4.12290621,3.8000474,3.28558493,false
3.80010676,8500506,3.28426647,12796675,false,0.321278811,4.12290621,3.80007505,3.28505945,false
3.80003881,8500354,3.28394461,12796243,false,0.321278811,4.12290621,3.80005908,3.28472185,false
3.79987073,8499978,3.285851,12798801,false,0.321278811,4.12290621,3.80002785,3.28497958,false
3.80005169,8500383,3.28323174,12795286,false,0.321278811,4.12290621,3.79999971,3.28468513,false
3.80010414,8500501,3.28584146,12798788,false,0.321278811,4.12290621,3.7999866,3.28499031,false
3.79994392,8500142,3.28262568,12794472,false,0.321278811,4.12290621,3.80001974,3.28466105,false
3.80001974,8500312,3.28510404,12797799,false,0.321278811,4.12290621,3.80000377,3.28468466,false
3.80009985,8500491,3.28358054,12795754,false,0.321278811,4.12290621,3.80002904,3.28457904,false
3.80001378,8500298,3.28435302,12796791,false,0.321278811,4.12290621,3.80002332,3.28432226,false
3.80022573,8500773,3.28119564,12792553,true,0.321075618,4.12270308,3.8000474,3.2839992,false
3.79984283,8499916,3.28223419,12793947,true,0.32121703,4.12284422,3.80002093,3.28379631,false
3.80022764,8500777,3.2865839,12799785,true,0.32101211,4.12263966,3.80004001,3.28406024,false
3.80003643,8500349,3.2830739,12795074,false,0.32101211,4.12263966,3.80005646,3.28378248,false
3.7998724,8499982,3.28450632,12796996,false,0.32101211,4.12263966,3.80003858,3.28391004,false
3.79963636,8499454,3.28518438,12797907,true,0.321339339,4.12296677,3.79999208,3.28384399,false
3.80007648,8500438,3.28629541,12799398,false,0.321339339,4.12296677,3.80000496,3.28421092,false
3.8001771,8500664,3.28418851,12796570,true,0.321179897,4.1228075,3.80002093,3.28411937,false
3.7999177,8500083,3.28586817,12798824,false,0.321179897,4.1228075,3.80000257,3.28434825,false
3.79983068,8499889,3.28431129,12796735,true,0.321332246,4.12295961,3.79998446,3.2843442,false
3.80016518,8500637,3.2824688,12794262,true,0.321183532,4.12281084,3.79997826,3.28447151,false
3.80003023,8500335,3.28552437,12798363,false,0.321183532,4.12281084,3.79999685,3.28480029,false
3.80019116,8500695,3.28550935,12798343,true,0.321011454,4.1226387,3.79999304,3.28469324,false
3.79973912,8499684,3.28324032,12795297,true,0.321246207,4.12287378,3.79996371,3.28470945,false
3.79997683,8500216,3.28437042,12796814,false,0.321246207,4.12287378,3.79997396,3.2846961,false
3.80018044,8500671,3.28437519,12796820,true,0.321083784,4.12271118,3.80002856,3.28461528,false
3.79978371,8499784,3.28419161,12796574,true,0.321278393,4.12290573,3.79999924,3.28440475,false
3.80006027,8500402,3.28291941,12794867,false,0.321278393,4.12290573,3.79998732,3.28427768,false
3.80007696,8500440,3.28450918,12797000,false,0.321278393,4.12290573,3.80000353,3.28414202,false
3.80019188,8500697,3.28404236,12796374,true,0.321105659,4.12273312,3.80003977,3.28411531,false
3.80007219,8500429,3.28296137,12794923,false,0.321105659,4.12273312,3.80003023,3.28416443,false
3.79980993,8499842,3.28552532,12798364,true,0.321276665,4.1229043,3.8000083,3.28416443,false
3.79982281,8499871,3.28289509,12794834,true,0.321436107,4.12306404,3.79997134,3.28390312,false
3.80043578,8501242,3.28474474,12797316,true,0.321043849,4.12267113,3.8000412,3.28405333,false
3.79976892,8499750,3.2840271,12796353,true,0.32125178,4.12287903,3.80002022,3.28401899,false
3.79955149,8499264,3.28676653,12800030,true,0.321655393,4.12328339,3.79995728,3.28425837,false
3.79921126,8498503,3.30035019,12818262,true,0.322365224,4.1239934,3.79990005,3.28587413,false
3.79969215,8499579,3.29879808,12816179,true,0.322642237,4.12427044,3.79986334,3.28746176,false
3.80072737,8501894,3.29179478,12806779,true,0.321987569,4.12361526,3.79992819,3.28819036,false
3.80013657,8500573,3.28643918,12799591,true,0.321864605,4.12349224,3.79992294,3.28843045,false
3.80027699,8500887,3.28747225,12800977,true,0.321615279,4.12324333,3.79994321,3.2888813,false
3.80012941,8500557,3.28746676,12800970,false,0.321615279,4.12324333,3.79997516,3.28907537,false
3.80005026,8500380,3.28905392,12803100,false,0.321615279,4.12324333,3.79999804,3.28969121,false
3.8000803,8500447,3.29188108,12806895,false,0.321615279,4.12324333,3.79996252,3.2904048,false
3.80059171,8501591,3.28940344,12803569,true,0.321082711,4.12271023,3.80004454,3.29094267,false
3.79996061,8500179,3.28458548,12797103,false,0.321082711,4.12271023,3.80008554,3.29072452,false
3.79969192,8499578,3.28519583,12797922,true,0.321359932,4.12298727,3.80013347,3.28920889,false
3.80015087,8500605,3.2858901,12798854,true,0.321224093,4.12285137,3.80017972,3.28791809,false
3.80028963,8500915,3.28517079,12797888,true,0.320963383,4.12259054,3.80013585,3.28725576,false
3.79985523,8499944,3.28350544,12795653,true,0.321093619,4.1227212,3.80010748,3.28696251,false
3.79991221,8500071,3.28501654,12797681,false,0.321093619,4.1227212,3.80007124,3.28671694,false
3.8001039,8500500,3.28454971,12797055,false,0.321093619,4.1227212,3.80006862,3.28642535,false
3.79969072,8499576,3.28687549,12800176,true,0.321371913,4.12299919,3.80003285,3.28620768,false
3.80006123,8500405,3.28563023,12798505,false,0.321371913,4.12299919,3.80003095,3.2855823,false
3.80032873,8501003,3.28446031,12796935,true,0.321076006,4.12270355,3.80000448,3.28508806,false
3.79985213,8499937,3.28356862,12795738,true,0.321209043,4.12283659,3.79999352,3.28498602,false
3.80014086,8500582,3.28345299,12795583,true,0.321082234,4.12270975,3.80003858,3.28481221,false
3.79988575,8500012,3.28254819,12794368,false,0.321082234,4.12270975,3.80001187,3.28447795,false
3.79987645,8499991,3.28429341,12796711,false,0.321082234,4.12270975,3.79997063,3.28439021,false
3.80003643,8500349,3.28802395,12801718,false,0.321082234,4.12270975,3.79998899,3.28484201,false
3.79978919,8499796,3.28296065,12794922,true,0.321271926,4.12289953,3.79997635,3.28463626,false
3.80006742,8500418,3.2855134,12798348,false,0.321271926,4.12289953,3.79997301,3.28473282,false
3.80008698,8500462,3.28545094,12798264,false,0.321271926,4.12289953,3.80001259,3.28459024,false
3.80031276,8500967,3.28412771,12796488,true,0.320990413,4.12261772,3.80003786,3.2844398,false
3.79988861,8500018,3.28507543,12797760,false,0.320990413,4.12261772,3.79999352,3.28450155,false
3.79982948,8499886,3.28445721,12796931,true,0.321143836,4.12277126,3.79999113,3.28459048,false
3.79998517,8500234,3.28265429,12794511,false,0.321143836,4.12277126,3.79997563,3.28451037,false
3.80013275,8500565,3.28326178,12795326,true,0.321024328,4.12265158,3.80000043,3.28458166,false
3.79992819,8500107,3.28258395,12794416,false,0.321024328,4.12265158,3.80000567,3.28441095,false
3.79984331,8499917,3.28293276,12794884,true,0.321165293,4.12279272,3.79998636,3.28390193,false
3.8001194,8500534,3.28717828,12800583,false,0.321165293,4.12279272,3.8000195,3.28432345,false
3.799752,8499713,3.2841711,12796547,true,0.321388453,4.12301636,3.79998779,3.28418922,false
3.80013609,8500572,3.28317451,12795209,true,0.321265936,4.12289333,3.7999928,3.28396177,false
3.79999113,8500248,3.28738976,12800867,false,0.321265936,4.12289333,3.79996061,3.28428793,false
3.79981375,8499851,3.28363705,12795830,true,0.321433514,4.12306118,3.79995298,3.28414416,false
3.80011511,8500525,3.28300238,12794978,false,0.321433514,4.12306118,3.79998159,3.28399849,false
3.8005085,8501405,3.28324842,12795308,true,0.32097581,4.12260342,3.80003405,3.28405809,false
3.79945445,8499047,3.28381252,12796065,true,0.321466774,4.12309456,3.7999661,3.28411293,false
3.80024695,8500820,3.28384447,12796108,true,0.321244478,4.12287188,3.79999804,3.28423929,false
3.80005407,8500389,3.28409481,12796444,false,0.321244478,4.12287188,3.80001903,3.28435516,false
3.80012107,8500538,3.28579187,12798722,false,0.321244478,4.12287188,3.80001903,3.28421664,false
3.79999161,8500249,3.28617048,12799230,false,0.321244478,4.12287188,3.80004311,3.28441668,false
3.79985929,8499953,3.28608465,12799115,true,0.321371078,4.12299871,3.80001569,3.28470755,false
3.80023241,8500787,3.28541636,12798218,true,0.321161866,4.12278938,3.80003977,3.28451037,false
3.79912543,8498311,3.29058886,12805160,true,0.321948946,4.12357664,3.7999711,3.28520536,false
3.80003691,8500350,3.29151917,12806409,false,0.321948946,4.12357664,3.799963,3.28605723,false
3.80038738,8501134,3.29056931,12805134,true,0.321600258,4.12322807,3.79995084,3.28678942,false
3.80007744,8500441,3.28957558,12803800,false,0.321600258,4.12322807,3.8000133,3.28736567,false
3.79992437,8500098,3.28978419,12804080,false,0.321600258,4.12322807,3.79998088,3.28795958,false
3.80020261,8500721,3.28897357,12802992,true,0.321417868,4.12304592,3.7999959,3.28844762,false
3.80006099,8500404,3.28546882,12798288,false,0.321417868,4.12304592,3.7999897,3.28841519,false
3.8003726,8501101,3.28773856,12801335,true,0.321082473,4.12270975,3.80002785,3.28857183,false
3.79994822,8500152,3.28314185,12795165,false,0.321082473,4.12270975,3.80003667,3.28827739,false
3.79994798,8500151,3.28447342,12796952,false,0.321082473,4.12270975,3.8000083,3.28818321,false
3.79967928,8499550,3.28336835,12795469,true,0.321371078,4.12299871,3.80006361,3.28746104,false
3.80006957,8500423,3.28633499,12799451,false,0.321371078,4.12299871,3.80006719,3.28694296,false
3.80012703,8500552,3.28310442,12795115,false,0.321371078,4.12299871,3.80004072,3.28619647,false
3.80011606,8500527,3.28644633,12799600,false,0.321371078,4.12299871,3.80004501,3.28588343,false
3.80024695,8500820,3.28451681,12797011,true,0.321148783,4.12277603,3.80007696,3.285357,false
3.80002737,8500329,3.28499675,12797655,false,0.321148783,4.12277603,3.80005956,3.28495908,false
3.79999971,8500267,3.28445005,12796921,false,0.321148783,4.12277603,3.80005336,3.28485727,false
3.80015373,8500611,3.2868886,12800194,true,0.321010381,4.12263775,3.80003166,3.28477216,false
3.799757,8499724,3.28670025,12799941,true,0.321229041,4.12285662,3.80001259,3.28512812,false
3.8001039,8500500,3.28561831,12798489,false,0.321229041,4.12285662,3.80002785,3.28524256,false
3.7999053,8500056,3.28590155,12798869,false,0.321229041,4.12285662,3.80005074,3.28549576,false
3.79985857,8499951,3.28509808,12797791,true,0.321356297,4.12298346,3.80002928,3.28537226,false
3.80019617,8500706,3.2873435,12800804,true,0.321179688,4.12280703,3.80003667,3.28579593,false
3.8000102,8500290,3.28398585,12796298,false,0.321179688,4.12280703,3.80002594,3.28554988,false
3.80018473,8500681,3.28357339,12795744,true,0.321013391,4.12264061,3.8000195,3.2854557,false
3.79987359,8499985,3.28098178,12792266,false,0.321013391,4.12264061,3.80000424,3.28505397,false
3.80011129,8500517,3.28499365,12797651,false,0.321013391,4.12264061,3.80001521,3.28510857,false
3.79984045,8499910,3.28490257,12797528,true,0.321156949,4.12278414,3.79998398,3.28490973,false
3.80022573,8500773,3.28492212,12797555,true,0.320953757,4.12258101,3.80003095,3.2847321,false
3.79965305,8499491,3.28524876,12797993,true,0.321265966,4.12289333,3.79998589,3.28469515,false
